Order ID,Product Name,Category,Quantity,Price,Discount,Customer City,Delivery Time (mins),Order Date
2199,Diapers,Baby Care,3,156.6,15%,Mumbai,17,2015-04-19
2200,Toilet Cleaner,Household,1,369.03,10%,Kolkata,42,2015-05-15
2201,Biscuits,Snacks,2,431.69,5%,Mumbai,12,2015-08-09
2202,Potato,Fruits & Vegetables,4,464.3,0%,Ahmedabad,17,2015-04-24
2203,Baby Lotion,Baby Care,2,331.07,5%,Delhi,29,2015-07-03
2204,Potato,Fruits & Vegetables,3,140.99,0%,Bangalore,12,2015-06-13
2205,Lays Chips,Snacks,1,363.77,5%,Mumbai,53,2015-04-28
2206,Apple,Fruits & Vegetables,5,315.27,15%,Pune,49,2015-08-17
2207,Curd,Dairy,3,445.07,5%,Delhi,14,2015-04-08
2208,Dishwash,Household,5,415.17,20%,Hyderabad,21,2015-10-11
2209,Banana,Fruits & Vegetables,5,162.8,0%,Chennai,47,2015-12-15
2210,Juice,Beverages,4,435.62,0%,Bangalore,17,2015-02-02
2211,Onion,Fruits & Vegetables,2,106.98,0%,Chennai,13,2015-03-17
2212,Toilet Cleaner,Household,5,83.06,20%,Chennai,38,2015-05-01
2213,Kurkure,Snacks,4,217.15,0%,Delhi,43,2015-04-09
2214,Diapers,Baby Care,4,233.22,5%,Mumbai,25,2015-05-04
2215,Tomato,Fruits & Vegetables,4,63.02,15%,Hyderabad,40,2015-09-20
2216,Milk,Dairy,3,280.14,20%,Ahmedabad,45,2015-01-18
2217,Diapers,Baby Care,1,485.52,0%,Ahmedabad,56,2015-08-05
2218,Popcorn,Snacks,3,177.43,20%,Mumbai,53,2015-07-08
2219,Toothpaste,Personal Care,4,367.45,20%,Hyderabad,55,2015-07-25
2220,Juice,Beverages,5,403.56,5%,Pune,17,2015-03-15
2221,Diapers,Baby Care,5,243.6,10%,Kolkata,38,2015-12-27
2222,Juice,Beverages,3,241.15,5%,Chennai,15,2015-07-22
2223,Cheese,Dairy,5,184.06,0%,Mumbai,32,2015-09-01
2224,Apple,Fruits & Vegetables,5,83.89,20%,Kolkata,14,2015-06-18
2225,Water Bottle,Beverages,5,423.76,20%,Pune,22,2015-06-07
2226,Bun,Bakery,5,498.32,5%,Chennai,44,2015-07-19
2227,Tomato,Fruits & Vegetables,4,328.8,5%,Hyderabad,50,2015-04-26
2228,Bun,Bakery,3,373.51,15%,Pune,17,2015-04-24
2229,Tomato,Fruits & Vegetables,5,364.78,15%,Pune,52,2015-02-23
2230,Coca Cola,Beverages,4,281.58,5%,Delhi,58,2015-02-18
2231,Curd,Dairy,4,302.84,0%,Ahmedabad,20,2015-10-20
2232,Water Bottle,Beverages,1,235.59,0%,Kolkata,15,2015-05-17
2233,Croissant,Bakery,5,259.83,20%,Pune,51,2015-10-09
2234,Bun,Bakery,2,302.79,0%,Pune,53,2015-01-09
2235,Toilet Cleaner,Household,2,190.8,5%,Chennai,56,2015-12-25
2236,Diapers,Baby Care,3,204.18,15%,Bangalore,54,2015-12-05
2237,Juice,Beverages,1,91.51,20%,Delhi,57,2015-02-21
2238,Diapers,Baby Care,4,377.51,0%,Bangalore,43,2015-10-27
2239,Potato,Fruits & Vegetables,3,131.74,15%,Pune,54,2015-11-20
2240,Biscuits,Snacks,5,425.49,20%,Ahmedabad,56,2015-11-09
2241,Coca Cola,Beverages,4,154.28,5%,Chennai,24,2015-04-10
2242,Potato,Fruits & Vegetables,2,180.48,5%,Bangalore,11,2015-03-11
2243,Bread,Bakery,2,70.39,15%,Mumbai,20,2015-03-05
2244,Shampoo,Personal Care,2,129.29,0%,Ahmedabad,50,2015-12-01
2245,Toothpaste,Personal Care,4,319.94,20%,Kolkata,37,2015-10-19
2246,Croissant,Bakery,2,457.28,0%,Ahmedabad,25,2015-03-26
2247,Potato,Fruits & Vegetables,3,188.29,5%,Ahmedabad,57,2015-07-14
2248,Paneer,Dairy,5,99.76,15%,Kolkata,13,2015-07-01
2249,Banana,Fruits & Vegetables,5,61.46,5%,Chennai,18,2015-09-17
2250,Lays Chips,Snacks,3,278.23,15%,Kolkata,27,2016-07-14
2251,Diapers,Baby Care,4,369.03,15%,Mumbai,17,2016-06-28
2252,Juice,Beverages,5,209.24,0%,Delhi,29,2016-08-21
2253,Tomato,Fruits & Vegetables,2,461.13,15%,Mumbai,60,2016-09-19
2254,Shampoo,Personal Care,5,126.9,15%,Pune,26,2016-07-16
2255,Biscuits,Snacks,1,57.98,15%,Pune,11,2016-10-01
2256,Apple,Fruits & Vegetables,1,381.71,15%,Pune,21,2016-04-28
2257,Bun,Bakery,1,111.95,5%,Kolkata,22,2016-05-01
2258,Milk,Dairy,2,366.74,5%,Pune,19,2016-03-10
2259,Bun,Bakery,3,403.69,10%,Delhi,36,2016-04-20
2260,Curd,Dairy,3,118.32,15%,Kolkata,15,2016-02-06
2261,Detergent,Household,3,443.01,5%,Ahmedabad,18,2016-04-07
2262,Milk,Dairy,3,262.84,0%,Ahmedabad,13,2016-08-06
2263,Coca Cola,Beverages,5,453.03,10%,Delhi,35,2016-04-14
2264,Shampoo,Personal Care,3,343.17,0%,Mumbai,12,2016-07-08
2265,Bread,Bakery,2,254.79,10%,Hyderabad,22,2016-03-15
2266,Coca Cola,Beverages,2,488.06,10%,Kolkata,45,2016-08-22
2267,Toothpaste,Personal Care,5,433.7,15%,Ahmedabad,27,2016-03-15
2268,Onion,Fruits & Vegetables,5,162.97,5%,Delhi,49,2016-07-07
2269,Onion,Fruits & Vegetables,3,371.64,20%,Ahmedabad,18,2016-07-19
2270,Coca Cola,Beverages,1,263.0,5%,Delhi,22,2016-10-06
2271,Cheese,Dairy,3,72.77,20%,Hyderabad,25,2016-05-18
2272,Bread,Bakery,4,441.06,5%,Mumbai,15,2016-12-16
2273,Toothpaste,Personal Care,2,80.01,10%,Mumbai,46,2016-04-24
2274,Dishwash,Household,2,440.04,5%,Pune,13,2016-06-16
2275,Toothpaste,Personal Care,4,289.55,0%,Bangalore,53,2016-12-22
2276,Pepsi,Beverages,4,311.64,15%,Hyderabad,26,2016-08-20
2277,Banana,Fruits & Vegetables,4,51.13,0%,Kolkata,56,2016-01-22
2278,Diapers,Baby Care,2,391.57,0%,Ahmedabad,48,2016-10-18
2279,Milk,Dairy,1,494.53,20%,Pune,12,2016-05-07
2280,Banana,Fruits & Vegetables,5,449.32,10%,Kolkata,51,2016-12-07
2281,Dishwash,Household,2,228.68,15%,Kolkata,12,2016-12-07
2282,Baby Lotion,Baby Care,3,121.03,20%,Mumbai,57,2016-09-25
2283,Pepsi,Beverages,1,195.7,20%,Mumbai,41,2016-05-01
2284,Biscuits,Snacks,5,480.21,0%,Mumbai,10,2016-01-28
2285,Shampoo,Personal Care,2,109.81,15%,Bangalore,25,2016-12-17
2286,Toilet Cleaner,Household,2,472.26,15%,Bangalore,43,2016-11-23
2287,Bread,Bakery,2,403.5,10%,Hyderabad,55,2016-07-24
2288,Toilet Cleaner,Household,1,464.47,10%,Hyderabad,37,2016-03-17
2289,Bun,Bakery,3,374.36,10%,Chennai,51,2016-07-03
2290,Cheese,Dairy,3,293.98,15%,Pune,20,2016-04-09
2291,Toothpaste,Personal Care,1,312.58,15%,Chennai,35,2016-05-24
2292,Coca Cola,Beverages,4,369.05,10%,Mumbai,59,2016-06-07
2293,Curd,Dairy,3,331.7,10%,Ahmedabad,22,2016-07-11
2294,Juice,Beverages,5,343.49,0%,Kolkata,16,2016-11-13
2295,Bread,Bakery,3,276.17,5%,Bangalore,14,2016-12-03
2296,Toothpaste,Personal Care,3,299.23,20%,Chennai,16,2016-11-08
2297,Lays Chips,Snacks,5,200.82,10%,Delhi,48,2016-09-15
2298,Paneer,Dairy,2,417.85,15%,Chennai,20,2016-06-05
2299,Diapers,Baby Care,5,378.78,0%,Ahmedabad,53,2016-12-12
2300,Bread,Bakery,1,71.01,20%,Bangalore,12,2016-09-01
2301,Detergent,Household,1,87.42,0%,Hyderabad,11,2016-04-28
2302,Toothpaste,Personal Care,3,249.78,15%,Mumbai,40,2016-01-14
2303,Biscuits,Snacks,1,246.04,10%,Hyderabad,33,2016-06-01
2304,Shampoo,Personal Care,4,182.14,0%,Pune,12,2016-03-05
2305,Bun,Bakery,2,254.65,15%,Chennai,23,2016-11-18
2306,Apple,Fruits & Vegetables,2,31.07,15%,Delhi,33,2016-10-27
2307,Kurkure,Snacks,2,182.58,5%,Kolkata,57,2016-09-03
2308,Banana,Fruits & Vegetables,3,279.36,10%,Hyderabad,56,2016-01-13
2309,Bun,Bakery,4,431.13,5%,Ahmedabad,59,2016-04-01
2310,Bread,Bakery,3,489.05,10%,Ahmedabad,55,2016-09-07
2311,Apple,Fruits & Vegetables,4,46.45,10%,Mumbai,20,2016-08-12
2312,Croissant,Bakery,1,225.68,20%,Ahmedabad,13,2016-03-11
2313,Toilet Cleaner,Household,5,41.8,10%,Mumbai,43,2016-02-14
2314,Curd,Dairy,3,363.27,10%,Chennai,14,2016-02-06
2315,Croissant,Bakery,4,252.8,0%,Pune,19,2016-02-02
2316,Popcorn,Snacks,1,241.16,20%,Ahmedabad,30,2016-03-08
2317,Kurkure,Snacks,5,154.27,0%,Kolkata,47,2016-10-19
2318,Toilet Cleaner,Household,4,328.54,20%,Pune,37,2016-02-18
2319,Pepsi,Beverages,4,115.58,0%,Ahmedabad,49,2016-11-16
2320,Toothpaste,Personal Care,2,263.85,20%,Pune,11,2016-04-20
2321,Biscuits,Snacks,1,321.84,10%,Mumbai,20,2016-09-16
2322,Water Bottle,Beverages,2,97.58,15%,Mumbai,56,2016-11-08
2323,Kurkure,Snacks,1,486.46,0%,Bangalore,60,2016-11-05
2324,Toothpaste,Personal Care,3,185.06,15%,Delhi,24,2016-03-21
2325,Onion,Fruits & Vegetables,4,350.29,5%,Bangalore,14,2016-01-17
2326,Popcorn,Snacks,5,195.85,10%,Hyderabad,10,2016-04-26
2327,Kurkure,Snacks,2,359.04,15%,Ahmedabad,50,2016-05-11
2328,Kurkure,Snacks,3,81.38,0%,Kolkata,50,2016-04-20
2329,Toilet Cleaner,Household,2,122.15,20%,Ahmedabad,37,2016-06-04
2330,Onion,Fruits & Vegetables,3,286.66,0%,Ahmedabad,46,2016-10-08
2331,Lays Chips,Snacks,1,136.93,0%,Chennai,47,2016-10-01
2332,Dishwash,Household,1,481.54,5%,Chennai,58,2016-11-21
2333,Baby Lotion,Baby Care,4,89.34,10%,Pune,18,2016-01-03
2334,Tomato,Fruits & Vegetables,4,278.7,5%,Chennai,36,2016-05-02
2335,Baby Lotion,Baby Care,1,417.68,10%,Kolkata,17,2016-10-17
2336,Soap,Personal Care,3,428.53,0%,Delhi,58,2016-12-27
2337,Pepsi,Beverages,2,85.7,20%,Bangalore,24,2016-12-16
2338,Curd,Dairy,1,227.76,0%,Mumbai,36,2016-08-19
2339,Coca Cola,Beverages,5,207.8,10%,Chennai,18,2016-08-23
2340,Soap,Personal Care,1,480.15,5%,Hyderabad,12,2016-12-28
2341,Apple,Fruits & Vegetables,5,484.96,0%,Ahmedabad,35,2016-05-14
2342,Croissant,Bakery,1,417.41,20%,Kolkata,50,2016-11-19
2343,Bread,Bakery,1,232.15,15%,Kolkata,35,2016-06-13
2344,Dishwash,Household,2,86.32,20%,Ahmedabad,24,2016-03-19
2345,Potato,Fruits & Vegetables,1,350.58,5%,Mumbai,47,2016-05-13
2346,Milk,Dairy,5,204.89,0%,Delhi,19,2016-04-25
2347,Toilet Cleaner,Household,2,126.9,10%,Ahmedabad,10,2016-11-20
2348,Water Bottle,Beverages,1,105.54,20%,Pune,49,2016-05-07
2349,Detergent,Household,5,191.81,5%,Delhi,19,2016-05-06
2350,Bread,Bakery,4,382.62,20%,Ahmedabad,29,2016-06-17
2351,Shampoo,Personal Care,2,404.59,0%,Pune,49,2016-10-20
2352,Shampoo,Personal Care,1,220.96,20%,Delhi,29,2016-04-17
2353,Biscuits,Snacks,4,53.83,20%,Kolkata,41,2016-12-23
2354,Soap,Personal Care,5,124.91,0%,Chennai,50,2016-02-03
2355,Tomato,Fruits & Vegetables,5,396.01,5%,Delhi,39,2016-05-08
2356,Baby Lotion,Baby Care,4,39.57,10%,Ahmedabad,20,2016-05-01
2357,Bread,Bakery,4,155.14,0%,Delhi,31,2016-10-23
2358,Toilet Cleaner,Household,3,46.21,10%,Bangalore,37,2016-12-22
2359,Detergent,Household,2,347.98,5%,Kolkata,38,2016-01-22
2360,Milk,Dairy,3,213.9,20%,Hyderabad,34,2016-05-15
2361,Shampoo,Personal Care,1,100.51,15%,Hyderabad,35,2016-03-07
2362,Dishwash,Household,1,221.81,15%,Mumbai,12,2016-09-27
2363,Croissant,Bakery,5,79.11,0%,Delhi,44,2016-03-23
2364,Baby Lotion,Baby Care,4,161.97,10%,Kolkata,57,2016-02-11
2365,Toothpaste,Personal Care,3,217.58,10%,Hyderabad,36,2016-12-23
2366,Shampoo,Personal Care,5,218.83,0%,Bangalore,47,2016-11-27
2367,Paneer,Dairy,1,258.67,5%,Ahmedabad,56,2016-08-07
2368,Pepsi,Beverages,3,96.97,20%,Bangalore,24,2016-04-23
2369,Baby Lotion,Baby Care,4,125.03,0%,Bangalore,34,2016-10-02
2370,Paneer,Dairy,2,469.27,20%,Delhi,42,2016-08-18
2371,Diapers,Baby Care,1,132.04,0%,Ahmedabad,33,2016-04-28
2372,Popcorn,Snacks,1,103.7,5%,Chennai,19,2016-08-13
2373,Detergent,Household,1,233.39,5%,Delhi,44,2016-09-28
2374,Biscuits,Snacks,4,72.83,0%,Ahmedabad,50,2016-11-11
2375,Pepsi,Beverages,5,223.13,5%,Kolkata,38,2016-03-27
2376,Bun,Bakery,3,49.2,10%,Delhi,44,2016-08-01
2377,Apple,Fruits & Vegetables,4,326.32,5%,Ahmedabad,14,2016-02-24
2378,Detergent,Household,3,192.41,0%,Chennai,26,2016-06-05
2379,Cheese,Dairy,3,132.3,10%,Kolkata,14,2016-03-21
2380,Detergent,Household,1,381.63,20%,Mumbai,20,2016-02-10
2381,Milk,Dairy,3,377.6,0%,Bangalore,11,2016-05-10
2382,Toothpaste,Personal Care,1,323.49,20%,Mumbai,57,2016-12-26
2383,Banana,Fruits & Vegetables,4,102.12,5%,Bangalore,34,2016-11-25
2384,Kurkure,Snacks,5,368.84,20%,Hyderabad,58,2016-03-10
2385,Popcorn,Snacks,5,368.53,10%,Chennai,21,2016-09-26
2386,Baby Lotion,Baby Care,3,481.6,15%,Bangalore,24,2016-04-07
2387,Lays Chips,Snacks,3,38.08,0%,Mumbai,42,2016-07-02
2388,Curd,Dairy,4,169.86,10%,Delhi,14,2016-07-04
2389,Juice,Beverages,2,310.33,15%,Pune,45,2016-09-28
2390,Baby Lotion,Baby Care,1,324.98,10%,Ahmedabad,20,2016-04-01
2391,Dishwash,Household,4,93.81,0%,Kolkata,56,2016-08-01
2392,Bread,Bakery,4,231.86,5%,Pune,18,2016-05-03
2393,Diapers,Baby Care,3,166.84,10%,Mumbai,30,2016-11-20
2394,Coca Cola,Beverages,4,142.45,15%,Ahmedabad,52,2016-08-19
2395,Toilet Cleaner,Household,3,450.7,15%,Hyderabad,24,2016-02-02
2396,Tomato,Fruits & Vegetables,2,278.26,0%,Bangalore,15,2016-08-10
2397,Milk,Dairy,5,487.03,10%,Bangalore,25,2016-04-02
2398,Curd,Dairy,3,95.94,5%,Pune,42,2016-10-23
2399,Lays Chips,Snacks,3,173.37,5%,Kolkata,26,2016-08-17
2400,Dishwash,Household,4,443.08,0%,Chennai,18,2016-07-02
2401,Detergent,Household,3,417.94,15%,Kolkata,44,2016-03-16
2402,Diapers,Baby Care,3,170.01,10%,Pune,33,2016-07-10
2403,Bun,Bakery,5,295.72,15%,Delhi,21,2016-09-05
2404,Shampoo,Personal Care,3,477.14,0%,Mumbai,22,2016-09-07
2405,Toilet Cleaner,Household,5,415.41,5%,Mumbai,53,2016-04-24
2406,Cheese,Dairy,5,158.52,5%,Bangalore,36,2016-11-28
2407,Diapers,Baby Care,1,366.84,20%,Mumbai,39,2016-04-06
2408,Toilet Cleaner,Household,1,73.2,10%,Kolkata,11,2016-02-19
2409,Onion,Fruits & Vegetables,3,295.42,20%,Mumbai,26,2016-01-08
2410,Biscuits,Snacks,4,247.34,20%,Mumbai,37,2016-06-13
2411,Diapers,Baby Care,3,292.85,15%,Delhi,30,2016-05-16
2412,Paneer,Dairy,4,265.91,0%,Bangalore,51,2016-06-20
2413,Curd,Dairy,4,384.96,15%,Ahmedabad,25,2016-03-21
2414,Toilet Cleaner,Household,3,77.11,5%,Chennai,26,2016-01-25
2415,Coca Cola,Beverages,3,71.36,10%,Mumbai,53,2016-06-16
2416,Shampoo,Personal Care,4,454.38,10%,Delhi,16,2016-04-25
2417,Curd,Dairy,3,329.19,15%,Kolkata,18,2016-07-05
2418,Croissant,Bakery,2,492.37,5%,Pune,28,2016-06-18
2419,Apple,Fruits & Vegetables,4,161.18,10%,Delhi,49,2016-02-21
2420,Soap,Personal Care,1,264.12,10%,Mumbai,37,2016-11-07
2421,Toothpaste,Personal Care,4,57.77,15%,Pune,28,2016-01-27
2422,Onion,Fruits & Vegetables,3,81.28,10%,Pune,53,2016-07-05
2423,Dishwash,Household,4,196.25,20%,Kolkata,36,2016-07-24
2424,Baby Lotion,Baby Care,3,96.92,15%,Delhi,58,2016-05-14
2425,Coca Cola,Beverages,3,235.47,20%,Hyderabad,19,2016-11-20
2426,Curd,Dairy,2,232.59,20%,Kolkata,22,2016-07-02
2427,Lays Chips,Snacks,3,184.05,10%,Kolkata,36,2016-05-15
2428,Coca Cola,Beverages,2,44.11,0%,Pune,29,2016-04-01
2429,Diapers,Baby Care,2,439.92,5%,Chennai,37,2016-12-09
2430,Soap,Personal Care,5,444.39,0%,Ahmedabad,19,2016-04-21
2431,Apple,Fruits & Vegetables,2,432.37,10%,Kolkata,56,2016-02-28
2432,Shampoo,Personal Care,3,475.95,20%,Chennai,53,2016-03-24
2433,Bread,Bakery,4,160.97,0%,Pune,11,2016-10-02
2434,Bread,Bakery,2,220.46,0%,Chennai,58,2016-10-22
2435,Toilet Cleaner,Household,2,429.5,0%,Kolkata,46,2016-03-28
2436,Dishwash,Household,3,489.31,10%,Kolkata,49,2016-05-18
2437,Dishwash,Household,5,170.56,20%,Pune,28,2016-09-19
2438,Detergent,Household,3,414.72,0%,Chennai,48,2016-12-01
2439,Soap,Personal Care,4,164.81,0%,Bangalore,25,2016-09-02
2440,Potato,Fruits & Vegetables,5,96.18,0%,Hyderabad,41,2016-11-02
2441,Lays Chips,Snacks,5,365.91,5%,Delhi,52,2016-08-11
2442,Toilet Cleaner,Household,3,360.3,15%,Chennai,14,2016-11-20
2443,Baby Lotion,Baby Care,2,155.31,15%,Ahmedabad,52,2016-12-16
2444,Juice,Beverages,1,116.57,10%,Chennai,37,2016-05-14
2445,Diapers,Baby Care,5,164.97,10%,Chennai,53,2016-05-07
2446,Milk,Dairy,3,215.36,20%,Delhi,26,2016-02-07
2447,Lays Chips,Snacks,4,192.19,10%,Delhi,36,2016-01-10
2448,Detergent,Household,3,340.54,10%,Pune,39,2016-11-20
2449,Toilet Cleaner,Household,3,229.44,10%,Bangalore,28,2016-03-16
2450,Dishwash,Household,5,480.67,20%,Chennai,54,2016-10-04
2451,Bun,Bakery,2,390.91,15%,Ahmedabad,14,2016-12-12
2452,Diapers,Baby Care,1,43.19,0%,Delhi,59,2016-08-11
2453,Banana,Fruits & Vegetables,5,131.2,5%,Pune,49,2016-05-08
2454,Biscuits,Snacks,1,314.43,0%,Pune,22,2016-12-27
2455,Kurkure,Snacks,4,409.47,10%,Kolkata,27,2016-09-26
2456,Lays Chips,Snacks,3,164.58,5%,Mumbai,39,2016-12-17
2457,Cheese,Dairy,5,420.64,20%,Chennai,22,2016-05-11
2458,Paneer,Dairy,3,196.26,15%,Bangalore,15,2016-02-23
2459,Banana,Fruits & Vegetables,1,227.73,10%,Ahmedabad,32,2016-02-25
2460,Toilet Cleaner,Household,4,472.68,10%,Ahmedabad,58,2016-09-22
2461,Paneer,Dairy,1,313.97,10%,Bangalore,39,2016-02-10
2462,Diapers,Baby Care,1,84.58,0%,Delhi,54,2016-01-28
2463,Baby Lotion,Baby Care,4,478.06,10%,Pune,49,2016-04-04
2464,Water Bottle,Beverages,2,122.0,10%,Chennai,42,2016-04-12
2465,Water Bottle,Beverages,4,454.22,15%,Hyderabad,49,2016-06-19
2466,Popcorn,Snacks,3,385.3,0%,Hyderabad,58,2016-05-02
2467,Toilet Cleaner,Household,5,143.4,10%,Kolkata,13,2016-08-07
2468,Coca Cola,Beverages,2,472.76,20%,Mumbai,47,2016-10-16
2469,Bread,Bakery,1,89.84,15%,Pune,25,2016-03-04
2470,Shampoo,Personal Care,5,153.24,10%,Kolkata,12,2016-01-02
2471,Pepsi,Beverages,2,464.22,15%,Pune,52,2016-04-16
2472,Coca Cola,Beverages,1,359.0,15%,Chennai,17,2016-05-05
2473,Toilet Cleaner,Household,5,281.85,15%,Delhi,56,2016-01-02
2474,Shampoo,Personal Care,1,191.25,5%,Chennai,39,2016-11-22
2475,Shampoo,Personal Care,2,149.16,5%,Hyderabad,33,2016-02-01
2476,Popcorn,Snacks,5,234.75,20%,Ahmedabad,53,2016-03-25
2477,Juice,Beverages,2,406.57,0%,Delhi,27,2016-12-22
2478,Pepsi,Beverages,5,358.17,20%,Kolkata,58,2016-01-10
2479,Detergent,Household,5,475.62,0%,Pune,37,2016-09-28
2480,Pepsi,Beverages,4,100.95,20%,Pune,52,2016-01-21
2481,Toilet Cleaner,Household,4,216.68,0%,Delhi,49,2016-03-16
2482,Detergent,Household,3,237.9,0%,Hyderabad,51,2016-12-26
2483,Toilet Cleaner,Household,1,396.07,5%,Bangalore,22,2016-03-25
2484,Baby Lotion,Baby Care,4,334.55,5%,Bangalore,36,2016-08-11
2485,Tomato,Fruits & Vegetables,4,348.95,10%,Bangalore,41,2016-06-06
2486,Detergent,Household,4,415.8,0%,Chennai,15,2016-10-18
2487,Biscuits,Snacks,1,256.04,5%,Mumbai,38,2016-04-20
2488,Kurkure,Snacks,4,229.51,15%,Kolkata,37,2016-01-05
2489,Baby Lotion,Baby Care,1,333.99,5%,Ahmedabad,33,2016-02-05
2490,Soap,Personal Care,5,236.71,20%,Ahmedabad,45,2016-10-03
2491,Juice,Beverages,1,448.42,10%,Chennai,48,2016-04-12
2492,Lays Chips,Snacks,3,127.15,20%,Pune,51,2016-09-22
2493,Pepsi,Beverages,3,474.39,15%,Kolkata,14,2016-03-10
2494,Cheese,Dairy,3,339.43,20%,Hyderabad,32,2016-04-02
2495,Bun,Bakery,1,466.62,5%,Hyderabad,27,2016-11-26
2496,Cheese,Dairy,2,333.94,0%,Ahmedabad,36,2016-10-27
2497,Juice,Beverages,5,493.27,5%,Kolkata,24,2016-10-12
2498,Biscuits,Snacks,5,88.08,20%,Delhi,25,2016-11-16
2499,Tomato,Fruits & Vegetables,2,128.32,20%,Kolkata,52,2016-07-28
2500,Tomato,Fruits & Vegetables,3,142.14,15%,Pune,60,2017-03-15
2501,Croissant,Bakery,1,385.68,5%,Bangalore,60,2017-05-27
2502,Bun,Bakery,3,150.38,15%,Bangalore,37,2017-12-06
2503,Cheese,Dairy,5,81.22,5%,Pune,60,2017-06-19
2504,Bread,Bakery,4,252.51,5%,Bangalore,55,2017-01-08
2505,Toothpaste,Personal Care,1,265.12,15%,Bangalore,20,2017-09-22
2506,Lays Chips,Snacks,1,130.21,15%,Bangalore,34,2017-01-25
2507,Onion,Fruits & Vegetables,5,246.37,5%,Pune,35,2017-09-12
2508,Pepsi,Beverages,3,285.86,15%,Pune,30,2017-04-04
2509,Lays Chips,Snacks,4,240.06,20%,Hyderabad,43,2017-10-10
2510,Juice,Beverages,1,126.71,0%,Pune,45,2017-03-02
2511,Curd,Dairy,3,248.98,10%,Delhi,14,2017-12-16
2512,Dishwash,Household,2,450.04,20%,Mumbai,57,2017-10-05
2513,Pepsi,Beverages,5,491.17,15%,Chennai,38,2017-09-28
2514,Biscuits,Snacks,1,351.98,5%,Mumbai,29,2017-10-10
2515,Apple,Fruits & Vegetables,2,359.37,15%,Ahmedabad,20,2017-03-03
2516,Diapers,Baby Care,4,231.87,20%,Delhi,28,2017-12-26
2517,Croissant,Bakery,1,57.81,10%,Delhi,58,2017-08-13
2518,Juice,Beverages,1,123.26,10%,Kolkata,32,2017-04-07
2519,Bread,Bakery,1,101.9,0%,Delhi,29,2017-05-27
2520,Biscuits,Snacks,3,210.43,20%,Chennai,29,2017-11-10
2521,Potato,Fruits & Vegetables,2,140.55,0%,Bangalore,34,2017-03-21
2522,Toilet Cleaner,Household,5,310.04,15%,Bangalore,53,2017-12-01
2523,Detergent,Household,3,197.43,10%,Bangalore,38,2017-04-03
2524,Baby Lotion,Baby Care,2,281.17,10%,Chennai,45,2017-12-16
2525,Shampoo,Personal Care,5,147.13,10%,Chennai,57,2017-07-19
2526,Paneer,Dairy,2,63.98,15%,Chennai,32,2017-05-15
2527,Tomato,Fruits & Vegetables,2,482.68,10%,Kolkata,51,2017-11-20
2528,Pepsi,Beverages,4,109.74,0%,Kolkata,31,2017-01-26
2529,Water Bottle,Beverages,3,454.66,10%,Pune,48,2017-06-03
2530,Water Bottle,Beverages,2,350.21,0%,Delhi,60,2017-12-11
2531,Baby Lotion,Baby Care,3,400.5,0%,Chennai,50,2017-11-14
2532,Bread,Bakery,2,345.07,10%,Mumbai,15,2017-08-09
2533,Water Bottle,Beverages,2,437.95,5%,Pune,53,2017-09-19
2534,Detergent,Household,3,325.67,5%,Chennai,19,2017-01-16
2535,Milk,Dairy,2,177.68,0%,Ahmedabad,40,2017-07-05
2536,Coca Cola,Beverages,5,322.25,20%,Hyderabad,52,2017-11-23
2537,Croissant,Bakery,2,334.32,0%,Hyderabad,55,2017-09-12
2538,Shampoo,Personal Care,2,83.86,15%,Hyderabad,50,2017-02-01
2539,Lays Chips,Snacks,4,312.62,0%,Kolkata,27,2017-12-27
2540,Toilet Cleaner,Household,3,74.94,20%,Mumbai,18,2017-11-09
2541,Lays Chips,Snacks,4,243.22,15%,Hyderabad,53,2017-01-08
2542,Pepsi,Beverages,5,386.94,10%,Bangalore,55,2017-09-16
2543,Milk,Dairy,5,147.11,5%,Bangalore,23,2017-10-18
2544,Bun,Bakery,4,201.44,20%,Pune,39,2017-09-05
2545,Coca Cola,Beverages,3,62.59,10%,Mumbai,59,2017-03-26
2546,Pepsi,Beverages,1,322.22,5%,Hyderabad,48,2017-10-03
2547,Tomato,Fruits & Vegetables,4,236.55,0%,Ahmedabad,47,2017-03-24
2548,Milk,Dairy,1,397.75,15%,Hyderabad,38,2017-11-21
2549,Bun,Bakery,5,240.65,20%,Pune,25,2017-07-12
2550,Diapers,Baby Care,2,404.62,10%,Kolkata,54,2017-05-27
2551,Lays Chips,Snacks,2,107.15,20%,Kolkata,21,2017-07-24
2552,Detergent,Household,1,106.62,10%,Hyderabad,53,2017-06-17
2553,Diapers,Baby Care,1,322.73,0%,Ahmedabad,53,2017-05-18
2554,Croissant,Bakery,5,84.62,15%,Mumbai,23,2017-03-15
2555,Bun,Bakery,1,171.74,5%,Delhi,14,2017-11-16
2556,Kurkure,Snacks,3,276.69,15%,Chennai,32,2017-03-19
2557,Soap,Personal Care,5,183.73,0%,Bangalore,47,2017-04-12
2558,Bread,Bakery,4,303.42,0%,Hyderabad,18,2017-08-08
2559,Biscuits,Snacks,5,57.23,0%,Ahmedabad,33,2017-07-11
2560,Coca Cola,Beverages,2,415.12,0%,Kolkata,54,2017-03-20
2561,Juice,Beverages,4,59.91,0%,Ahmedabad,43,2017-11-28
2562,Dishwash,Household,3,166.65,10%,Ahmedabad,34,2017-08-17
2563,Croissant,Bakery,4,315.75,5%,Chennai,23,2017-03-09
